# Time-averaged data for fix myat1
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3] c_myRDF[4] c_myRDF[5] c_myRDF[6] c_myRDF[7] c_myRDF[8] c_myRDF[9] c_myRDF[10] c_myRDF[11]
50000 200
71 5.2875 3.82222 0.196188 6.28555 6.08114 9.37075 0.949042 1.33484 2.86876 0.351925 0.836618
72 5.3625 2.13611 0.202469 5.84527 6.30056 7.85654 0.972635 1.27181 3.05814 0.354606 0.889419
73 5.4375 1.84675 0.208052 5.45599 6.51114 6.32221 0.992156 1.26473 3.25176 0.366151 0.945476
74 5.5125 1.237 0.211896 5.12919 6.7146 4.85806 1.00757 1.20817 3.44186 0.381917 1.00557
75 5.5875 1.98386 0.218229 4.92801 6.91544 4.16461 1.02115 1.13475 3.62531 0.396857 1.06973
76 5.6625 3.23107 0.228823 4.78776 7.11583 3.95703 1.0344 1.10451 3.80869 0.409637 1.13774
77 5.7375 5.23906 0.246458 4.71795 7.31857 3.65881 1.04698 1.07958 3.99271 0.420306 1.20938
78 5.8125 7.29679 0.271667 4.75216 7.52816 3.782 1.06032 1.07551 4.18086 0.432915 1.28512
79 5.8875 8.55799 0.302 4.84538 7.7474 3.2057 1.07193 1.08984 4.37647 0.444832 1.36496
80 5.9625 8.94865 0.334531 5.00931 7.97988 3.29671 1.08417 1.04078 4.56806 0.454098 1.44855
81 6.0375 7.41702 0.362177 5.11385 8.22321 3.43559 1.09724 1.03619 4.76364 0.461953 1.53574
82 6.1125 7.40244 0.390458 4.89537 8.46197 4.00454 1.11287 1.011 4.95923 0.479508 1.62851
83 6.1875 6.20233 0.41474 4.95864 8.70979 4.00445 1.12888 0.994997 5.15648 0.498295 1.72729
84 6.2625 5.22348 0.435687 5.01689 8.96663 4.24483 1.14627 0.979002 5.3553 0.51814 1.83251
85 6.3375 5.0879 0.456583 4.94296 9.22579 4.60689 1.16559 0.975927 5.55826 0.543301 1.9455
86 6.4125 4.53356 0.475646 4.75339 9.48094 4.61862 1.18542 0.96989 5.76477 0.559902 2.06472
87 6.4875 5.40719 0.498917 4.64934 9.73637 4.34536 1.20452 0.893727 5.95954 0.566653 2.18821
88 6.5625 6.90461 0.529323 4.19996 9.97249 4.15976 1.22323 0.87449 6.15455 0.570923 2.31553
89 6.6375 7.44313 0.562854 3.90037 10.1968 3.8761 1.24106 0.869132 6.35282 0.581821 2.44825
90 6.7125 8.15495 0.600427 3.72541 10.4159 3.47783 1.25743 0.884666 6.55922 0.589483 2.58579
91 6.7875 10.5717 0.650229 3.563 10.6302 3.20762 1.27286 0.990938 6.79561 0.595199 2.72777
92 6.8625 12.373 0.709812 3.79029 10.8632 3.07117 1.28796 1.16365 7.07938 0.599547 2.87397
93 6.9375 11.1926 0.764896 3.97016 11.1126 2.99165 1.303 1.22636 7.385 0.608456 3.02561
94 7.0125 10.2998 0.816687 4.21689 11.3833 3.3276 1.32009 1.21389 7.69409 0.618915 3.1832
95 7.0875 10.9814 0.873094 4.13622 11.6546 3.82546 1.34016 1.24423 8.01772 0.62687 3.34626
96 7.1625 9.50756 0.922969 4.02851 11.9243 4.16477 1.36247 1.2874 8.35971 0.63607 3.51522
97 7.2375 8.48696 0.968427 4.01781 12.1991 4.54068 1.38731 1.3509 8.72611 0.645687 3.69035
98 7.3125 7.02021 1.00681 3.99484 12.4779 4.95354 1.41497 1.38465 9.1095 0.656529 3.87213
99 7.3875 5.21713 1.03593 4.02929 12.765 4.55738 1.44094 1.379 9.49919 0.661362 4.05903
100 7.4625 4.52559 1.0617 4.06147 13.0602 4.07935 1.46467 1.39251 9.90073 0.663457 4.25034
101 7.5375 4.43957 1.08749 4.13218 13.3667 3.70362 1.48664 1.48697 10.3382 0.671782 4.44797
102 7.6125 4.27517 1.11282 4.08751 13.6759 3.56301 1.5082 1.58362 10.8134 0.681333 4.65241
103 7.6875 4.61621 1.14072 3.99262 13.9839 4.27783 1.5346 1.56138 11.2912 0.683014 4.86142
104 7.7625 4.12676 1.16615 3.93339 14.2933 4.46788 1.56272 1.57055 11.7812 0.688812 5.07634
105 7.8375 3.80106 1.19002 3.92875 14.6083 4.71648 1.59297 1.53114 12.2682 0.694155 5.29712
106 7.9125 4.1231 1.21642 3.87062 14.9246 4.4371 1.62198 1.55029 12.7708 0.698555 5.52358
107 7.9875 4.49631 1.24575 3.79089 15.2404 4.12591 1.64947 1.56689 13.2884 0.706918 5.75712
108 8.0625 5.18251 1.2802 3.60874 15.5466 3.69427 1.67455 1.54079 13.807 0.716597 5.99832
109 8.1375 5.39509 1.31673 3.35435 15.8365 3.31618 1.69748 1.48235 14.3153 0.721445 6.24569
110 8.2125 5.6882 1.35596 3.15884 16.1146 2.80038 1.71721 1.46727 14.8277 0.72342 6.49833
111 8.2875 4.64388 1.38857 3.12348 16.3947 2.52845 1.73534 1.51989 15.3682 0.726043 6.75654
112 8.3625 4.59738 1.42145 3.07193 16.6751 2.50968 1.75367 1.58001 15.9404 0.732932 7.02194
113 8.4375 4.05668 1.45098 3.11065 16.9642 2.60257 1.77302 1.60085 16.5305 0.740578 7.29494
114 8.5125 3.59891 1.47765 3.11196 17.2586 3.1034 1.79651 1.5848 17.1251 0.744131 7.57414
115 8.5875 3.23795 1.50206 3.10529 17.5575 3.56004 1.82392 1.59513 17.7342 0.744957 7.85861
116 8.6625 3.3586 1.52783 3.0642 17.8576 3.6256 1.85233 1.5717 18.3449 0.748849 8.14958
117 8.7375 3.27851 1.55343 3.05049 18.1616 3.94972 1.88382 1.58086 18.9698 0.746144 8.44453
118 8.8125 3.10226 1.57806 3.01271 18.4671 3.75176 1.91425 1.53069 19.5854 0.749043 8.74574
119 8.8875 3.35191 1.60514 2.96148 18.7724 3.50308 1.94315 1.51093 20.2033 0.75863 9.05602
120 8.9625 3.7006 1.63553 2.95707 19.0825 3.06098 1.96882 1.52397 20.8372 0.770583 9.37653
121 9.0375 4.14208 1.67012 2.97922 19.4001 2.69164 1.99178 1.48001 21.4631 0.78466 9.70838
122 9.1125 4.03737 1.70441 3.01505 19.7269 2.51959 2.01363 1.48934 22.1035 0.793178 10.0494
123 9.1875 4.15637 1.74028 3.09081 20.0675 2.43962 2.03514 1.51369 22.7651 0.799324 10.3988
124 9.2625 4.7697 1.78212 3.17843 20.4235 2.53165 2.05782 1.47635 23.421 0.803452 10.7557
125 9.3375 4.81256 1.82503 3.22995 20.7911 3.11007 2.08614 1.44676 24.0741 0.809442 11.1211
126 9.4125 5.45712 1.87447 3.24668 21.1666 3.40072 2.1176 1.41225 24.722 0.817628 11.4962
127 9.4875 5.6892 1.92683 3.25663 21.5492 3.45743 2.1501 1.37547 25.3631 0.826635 11.8815
128 9.5625 5.15135 1.975 3.16094 21.9265 3.67776 2.18522 1.34942 26.002 0.841347 12.2799
129 9.6375 4.71832 2.01981 3.07843 22.2998 3.86774 2.22273 1.32846 26.6409 0.860324 12.6936
130 9.7125 4.93515 2.06742 3.00353 22.6696 4.0784 2.26291 1.30118 27.2765 0.877256 13.1221
131 9.7875 4.12817 2.10785 2.97255 23.0413 4.22699 2.3052 1.28379 27.9133 0.891215 13.5642
132 9.8625 4.03107 2.14795 2.97013 23.4185 4.5229 2.35114 1.28926 28.5626 0.899137 14.0171
133 9.9375 3.75898 2.18591 2.91096 23.7937 4.6978 2.39959 1.34385 29.2498 0.903111 14.4789
134 10.0125 3.47424 2.22152 2.91726 24.1755 4.44411 2.44611 1.34481 29.9479 0.90481 14.9485
135 10.0875 3.22355 2.25506 2.9173 24.563 4.12978 2.49 1.39015 30.6803 0.906765 15.4263
136 10.1625 2.65534 2.2831 2.89406 24.9532 3.6861 2.52976 1.4267 31.4433 0.911117 15.9136
137 10.2375 2.41732 2.30901 2.87538 25.3465 3.19259 2.5647 1.45096 32.2307 0.915695 16.4105
138 10.3125 2.1476 2.33236 2.88251 25.7467 3.03939 2.59845 1.48624 33.0491 0.923984 16.9193
139 10.3875 1.98736 2.35429 2.88001 26.1524 3.24388 2.63501 1.56344 33.9226 0.931512 17.4397
140 10.4625 1.81751 2.37464 2.90226 26.5671 3.3078 2.67282 1.63997 34.8522 0.942866 17.9742
141 10.5375 1.44586 2.39105 2.83727 26.9783 3.40461 2.7123 1.64466 35.7978 0.948393 18.5194
142 10.6125 1.29887 2.40601 2.73074 27.3798 3.6259 2.75494 1.59993 36.7308 0.954907 19.0763
143 10.6875 1.13266 2.41924 2.70925 27.7838 3.81359 2.80043 1.58073 37.6657 0.965135 19.6471
144 10.7625 1.43881 2.43628 2.62567 28.1808 3.64093 2.84447 1.63172 38.6444 0.971738 20.23
145 10.8375 1.62192 2.45576 2.55144 28.5719 3.62935 2.88899 1.66421 39.6565 0.975051 20.823
146 10.9125 1.99578 2.48006 2.55934 28.9698 3.41839 2.9315 1.6958 40.7022 0.979193 21.4267
147 10.9875 2.15933 2.50672 2.61465 29.3818 3.40286 2.9744 1.71058 41.7715 0.981437 22.0402
148 11.0625 2.59048 2.53914 2.64791 29.8048 3.22973 3.01568 1.70217 42.8501 0.986893 22.6656
149 11.1375 2.56145 2.57162 2.66692 30.2367 3.1136 3.05601 1.70113 43.9427 0.994453 23.3044
150 11.2125 2.60104 2.60506 2.68125 30.6767 3.20379 3.09807 1.74599 45.0793 0.99598 23.9527
151 11.2875 2.48583 2.63745 2.65676 31.1186 3.00595 3.13807 1.76258 46.2421 0.997956 24.6111
152 11.3625 2.66301 2.6726 2.69255 31.5723 3.08809 3.1797 1.74414 47.4081 1.00031 25.2798
153 11.4375 2.85714 2.71082 2.72421 32.0375 3.042 3.22126 1.73102 48.5806 1.00558 25.9609
154 11.5125 3.03141 2.75191 2.75605 32.5144 3.22527 3.2659 1.70658 49.7518 1.01072 26.6546
155 11.5875 3.13569 2.79496 2.74982 32.9963 3.19182 3.31066 1.68797 50.9254 1.02209 27.3652
156 11.6625 3.05879 2.8375 2.7043 33.4765 3.21874 3.35637 1.67812 52.1073 1.02887 28.0898
157 11.7375 3.29859 2.88397 2.67981 33.9584 3.19403 3.40233 1.70092 53.3206 1.03148 28.8256
158 11.8125 3.17579 2.92928 2.61203 34.4342 3.07711 3.44717 1.69785 54.5473 1.03465 29.5732
159 11.8875 3.28795 2.97679 2.61377 34.9163 3.05322 3.49222 1.72816 55.8119 1.03768 30.3324
160 11.9625 3.2376 3.02417 2.55837 35.3942 2.7338 3.53308 1.76904 57.1227 1.04334 31.1055
161 12.0375 3.8055 3.08055 2.50288 35.8677 2.58488 3.57219 1.75479 58.4393 1.04868 31.8924
162 12.1125 4.32095 3.14538 2.48642 36.3439 2.42617 3.60936 1.75179 59.7701 1.05391 32.693
163 12.1875 5.0004 3.22132 2.46016 36.8209 2.21878 3.64378 1.76393 61.1268 1.05577 33.505
164 12.2625 5.11421 3.29996 2.42557 37.297 2.07862 3.67642 1.75333 62.4919 1.05837 34.3291
165 12.3375 5.24295 3.38156 2.37648 37.7692 2.04196 3.70888 1.72417 63.8508 1.06356 35.1673
166 12.4125 4.27792 3.44896 2.37002 38.2458 1.93999 3.74009 1.69315 65.2016 1.07454 36.0246
167 12.4875 4.01568 3.51299 2.37257 38.7288 2.03637 3.77326 1.6364 66.5229 1.08372 36.8996
168 12.5625 4.01435 3.57777 2.40128 39.2235 2.05669 3.80715 1.56386 67.8008 1.09118 37.7913
169 12.6375 4.42419 3.65002 2.37651 39.7189 2.03766 3.84114 1.58818 69.1142 1.09883 38.7
170 12.7125 4.46606 3.72382 2.3057 40.2053 1.8924 3.87307 1.60413 70.4565 1.1037 39.6235
171 12.7875 4.88605 3.80552 2.23305 40.682 1.88857 3.90532 1.57533 71.7904 1.10696 40.5608
172 12.8625 5.05213 3.89099 2.21963 41.1613 1.84702 3.93723 1.54384 73.1129 1.11151 41.513
173 12.9375 4.76367 3.97252 2.18951 41.6397 1.84444 3.96947 1.52437 74.4341 1.12486 42.4879
174 13.0125 4.2589 4.04626 2.17546 42.1206 1.7876 4.00108 1.55538 75.7978 1.14066 43.488
175 13.0875 3.78974 4.11264 2.08754 42.5873 1.79395 4.03317 1.56948 77.1897 1.15148 44.5092
176 13.1625 3.7555 4.17917 2.05774 43.0527 1.76724 4.06515 1.57808 78.6054 1.15802 45.5481
177 13.2375 3.65086 4.24458 1.99874 43.5099 1.77004 4.09754 1.5824 80.0412 1.16044 46.601
178 13.3125 3.57765 4.30942 1.98565 43.9693 1.79264 4.13071 1.59445 81.5044 1.16255 47.6678
179 13.3875 3.47344 4.37307 1.98646 44.434 1.88114 4.16592 1.58158 82.9721 1.16818 48.7519
180 13.4625 3.71083 4.44184 2.01274 44.9102 2.02645 4.20428 1.56108 84.4371 1.17436 49.854
181 13.5375 3.42691 4.50606 2.02065 45.3936 2.09604 4.24439 1.57083 85.9277 1.17956 50.9733
182 13.6125 3.19574 4.56661 2.05492 45.8907 2.0321 4.28371 1.63211 87.4937 1.18753 52.1127
183 13.6875 3.05587 4.62516 2.08351 46.4002 2.05169 4.32385 1.59083 89.0369 1.19909 53.276
184 13.7625 2.8215 4.6798 2.06613 46.911 2.07415 4.36488 1.59951 90.6056 1.20602 54.4588
185 13.8375 2.51435 4.72903 2.09675 47.4351 1.9017 4.40291 1.6427 92.2343 1.21297 55.6614
186 13.9125 2.21574 4.77289 2.07521 47.9595 1.73669 4.43801 1.65572 93.8937 1.22073 56.8848
187 13.9875 2.05667 4.81403 2.0659 48.4871 1.7199 4.47315 1.71648 95.6327 1.22546 58.1263
188 14.0625 2.2223 4.85897 2.03586 49.0126 1.72254 4.50872 1.77178 97.4469 1.23108 59.3869
189 14.1375 2.07136 4.9013 1.9917 49.5323 1.65441 4.54326 1.79327 99.3028 1.23535 60.6654
190 14.2125 2.12722 4.94524 1.96083 50.0493 1.77081 4.58061 1.8395 101.227 1.23653 61.9587
191 14.2875 1.94725 4.98589 1.95469 50.5702 1.82264 4.61946 1.84391 103.176 1.23801 63.2673
192 14.3625 1.83017 5.02449 1.95926 51.0977 1.96733 4.66184 1.88174 105.186 1.24355 64.5955
193 14.4375 1.65971 5.05986 1.9102 51.6175 2.01586 4.70572 1.91228 107.25 1.24674 65.9412
194 14.5125 1.45009 5.09109 1.88714 52.1363 2.00763 4.74988 1.90683 109.329 1.24834 67.3025
195 14.5875 1.45149 5.12268 1.88269 52.6593 2.2043 4.79886 1.87702 111.397 1.25314 68.6833
196 14.6625 1.32533 5.15181 1.88312 53.1878 2.35208 4.85167 1.86837 113.477 1.2591 70.0849
197 14.7375 1.50324 5.1852 1.89824 53.726 2.31052 4.90408 1.84689 115.554 1.26117 71.5033
198 14.8125 1.85252 5.22676 1.89238 54.268 2.24445 4.95551 1.83103 117.635 1.26713 72.9429
199 14.8875 2.21815 5.27703 1.88893 54.8145 2.16586 5.00564 1.8109 119.713 1.27269 74.4035
200 14.9625 2.56591 5.33577 1.90282 55.3705 2.0199 5.05286 1.81305 121.815 1.27801 75.885
150000 200
1 0.0375 0 0 0 0 0 0 0 0 0 0
2 0.1125 0 0 0 0 0 0 0 0 0 0
3 0.1875 0 0 0 0 0 0 0 0 0 0
4 0.2625 0 0 0 0 0 0 0 0 0 0
5 0.3375 0 0 0 0 0 0 0 0 0 0
6 0.4125 0 0 0 0 0 0 0 0 0 0
7 0.4875 0 0 0 0 0 0 0 0 0 0
8 0.5625 0 0 0 0 0 0 0 0 0 0
9 0.6375 0 0 0 0 0 0 0 0 0 0
10 0.7125 0 0 0 0 0 0 0 0 0 0
11 0.7875 0 0 0 0 0 0 0 0 0 0
12 0.8625 0 0 0 0 0 0 0 0 0 0
13 0.9375 0 0 0 0 0 0 0 0 0 0
14 1.0125 0 0 0 0 0 0 0 0 0 0
15 1.0875 0 0 0 0 0 0 0 0 0 0
16 1.1625 0 0 0 0 0 0 0 0 0 0
17 1.2375 0 0 0 0 0 0 0 0 0 0
18 1.3125 0 0 0 0 0 0 0 0 0 0
19 1.3875 0 0 0 0 0 0 0 0 0 0
20 1.4625 0 0 0 0 0 0 0 0 0 0
21 1.5375 0 0 0 0 0 0 0 0 0 0
22 1.6125 0 0 0 0 0 0 0 0 0 0
23 1.6875 0 0 0 0 0 0 0 0 0 0
24 1.7625 0 0 0 0 0 0 0 0 0 0
25 1.8375 0 0 0 0 0 0 0 0 0 0
26 1.9125 0 0 0 0 0 0 0 0 0 0
27 1.9875 0 0 0 0 0 0 0 0 0 0
28 2.0625 0 0 0 0 0 0 0 0 0 0
29 2.1375 0 0 0 0 0 0 0 0 0 0
30 2.2125 0 0 0 0 0 0 0 0 0 0
31 2.2875 0 0 0 0 0 0 0 0 0 0
32 2.3625 0 0 0 0 0 0 0 0 0 0
33 2.4375 0 0 0 0 0 0 0 0 0 0
34 2.5125 0 0 0 0 0 0 0 0 0 0
35 2.5875 0 0 0 0 0 0 0 0 0 0
36 2.6625 0 0 0 0 0 0 0 0 0.00033505 1.22992e-05
37 2.7375 0 0 0 0 0 0 0 0 0.00745464 0.000301581
38 2.8125 0 0 0 0 0 0 0 0 0.0384187 0.00187525
39 2.8875 0 0 0 0 0 0 0 0 0.0925454 0.00587086
40 2.9625 0 0 0 0 0.0454595 4.16667e-05 0 0 0.143882 0.0124098
41 3.0375 0 0 0 0 1.98915 0.00195833 0 0 0.171846 0.02062
42 3.1125 0 0 0.00741306 9.375e-05 8.42721 0.0104844 0 0 0.187299 0.0300158
43 3.1875 0 0 0.128408 0.00179687 3.89249 0.0146146 0 0 0.195113 0.040281
44 3.2625 0 0 0.888368 0.0141406 0.702823 0.0153958 0.00576433 0.000317708 0.209014 0.0518011
45 3.3375 0 0 2.68708 0.0532135 0.752183 0.0162708 0.0452393 0.00292708 0.221337 0.0645676
46 3.4125 0 0 5.70688 0.139969 2.89507 0.0197917 0.172918 0.0133542 0.230917 0.0784921
47 3.4875 0 0 8.71457 0.278333 7.89743 0.0298229 0.315327 0.0332135 0.244512 0.0938916
48 3.5625 0 0 11.9322 0.476021 20.5086 0.0570052 0.382948 0.0583802 0.260934 0.11104
49 3.6375 0 0 15.3996 0.74201 41.1375 0.113849 0.411791 0.0865938 0.271574 0.129646
50 3.7125 0 0 18.3058 1.07137 66.8841 0.21012 0.537774 0.124974 0.281969 0.14977
51 3.7875 0 0 18.9992 1.42716 101.287 0.361859 0.70488 0.177333 0.290865 0.171376
52 3.8625 0.0204842 3.125e-05 19.1974 1.80103 110.376 0.533828 0.849492 0.242958 0.2979 0.194389
53 3.9375 0.30224 0.000510417 20.5982 2.21792 47.8592 0.611318 1.01564 0.324495 0.304994 0.218875
54 4.0125 2.031 0.00385417 19.5918 2.62968 18.2297 0.641969 1.09885 0.416104 0.3055 0.244344
55 4.0875 3.90212 0.0105208 14.5079 2.9461 13.6624 0.665807 1.15185 0.515755 0.310789 0.271231
56 4.1625 5.15617 0.0196563 9.15684 3.15321 11.3813 0.686401 1.27814 0.630427 0.316352 0.299614
57 4.2375 5.89431 0.0304792 6.62741 3.30856 8.96556 0.703214 1.40924 0.761458 0.321275 0.329486
58 4.3125 6.1731 0.0422187 5.98828 3.45394 6.77659 0.716375 1.46038 0.902094 0.323017 0.360593
59 4.3875 6.28666 0.0545937 6.22097 3.61027 5.66603 0.727766 1.3951 1.04116 0.322495 0.392739
60 4.4625 6.00551 0.0668229 6.32177 3.77461 5.14409 0.738464 1.38684 1.18416 0.326292 0.426385
61 4.5375 4.84382 0.0770208 6.41896 3.94713 4.87129 0.748937 1.30346 1.32313 0.328888 0.461448
62 4.6125 4.78334 0.0874271 6.43077 4.12573 6.09255 0.762474 1.24823 1.46064 0.334333 0.49828
63 4.6875 4.2467 0.0969687 6.50917 4.31243 7.01361 0.778568 1.1989 1.59704 0.337481 0.536677
64 4.7625 4.58559 0.107604 6.77721 4.51309 7.41453 0.79613 1.21381 1.7396 0.337158 0.576275
65 4.8375 4.57074 0.118542 7.00551 4.7271 6.61311 0.812292 1.17823 1.88237 0.34163 0.617672
66 4.9125 3.93415 0.12825 7.31601 4.95757 6.12754 0.827734 1.13273 2.02392 0.34463 0.660737
67 4.9875 4.79956 0.140458 7.42116 5.19855 8.11398 0.848813 1.14817 2.17181 0.351765 0.706046
68 5.0625 6.14497 0.156562 7.3947 5.44595 8.47471 0.871495 1.16645 2.3266 0.35963 0.753772
69 5.1375 6.08651 0.17299 7.46653 5.7032 8.61078 0.895229 1.14925 2.48367 0.367755 0.804033
70 5.2125 6.30255 0.1905 7.40961 5.96601 8.63094 0.919719 1.16684 2.64783 0.379734 0.857457
71 5.2875 5.31613 0.205698 7.11356 6.22562 7.56724 0.941813 1.20643 2.82248 0.39069 0.914016
72 5.3625 4.99843 0.220396 6.65721 6.47552 7.36919 0.963943 1.17502 2.99745 0.39803 0.973283
73 5.4375 3.81753 0.231938 6.38806 6.72207 7.85047 0.988182 1.16597 3.17595 0.408135 1.03577
74 5.5125 2.9735 0.241177 6.0924 6.96374 7.84511 1.01308 1.10874 3.35041 0.417289 1.10143
75 5.5875 2.19268 0.248177 5.93787 7.20574 8.35158 1.04031 1.11912 3.53133 0.431917 1.17125
76 5.6625 1.76009 0.253948 5.99415 7.45663 7.81918 1.06649 1.13205 3.71928 0.448117 1.24565
77 5.7375 1.59988 0.259333 6.03033 7.71577 7.03886 1.09069 1.13186 3.91221 0.463113 1.32459
78 5.8125 2.31869 0.267344 5.89485 7.97574 7.02667 1.11548 1.1177 4.10774 0.480165 1.40859
79 5.8875 3.79702 0.280802 5.67241 8.23241 6.14521 1.13772 1.12887 4.31036 0.489375 1.49643
80 5.9625 5.89413 0.302229 5.43993 8.48487 5.68156 1.15882 1.07207 4.50771 0.493596 1.58729
81 6.0375 7.53439 0.330312 5.28635 8.73641 5.10482 1.17825 0.995161 4.69555 0.498008 1.68129
82 6.1125 8.53666 0.362927 5.19832 8.98995 5.19389 1.19852 1.00871 4.8907 0.511928 1.78033
83 6.1875 7.69238 0.393042 5.16676 9.24817 4.73395 1.21744 0.999253 5.08879 0.531048 1.8856
84 6.2625 6.94818 0.420906 5.20357 9.51457 4.48391 1.23581 0.981105 5.28803 0.555319 1.99838
85 6.3375 7.98693 0.453708 5.2671 9.79072 4.68884 1.25547 0.998366 5.49566 0.578067 2.1186
86 6.4125 8.8615 0.490969 5.0994 10.0644 4.46701 1.27466 0.974929 5.70324 0.599146 2.24617
87 6.4875 9.89463 0.533552 4.79343 10.3278 4.57999 1.29479 0.957537 5.91192 0.60985 2.37907
88 6.5625 11.4391 0.583927 4.3746 10.5737 4.68667 1.31586 0.938695 6.12125 0.618119 2.51691
89 6.6375 12.8099 0.641635 4.17577 10.8139 5.03191 1.33902 0.934405 6.33441 0.624225 2.65932
90 6.7125 14.7115 0.709417 3.86763 11.0414 5.05735 1.36281 0.946926 6.55534 0.637137 2.80797
91 6.7875 13.8862 0.774833 3.67021 11.2621 4.93538 1.38656 1.01698 6.79794 0.647178 2.96235
92 6.8625 11.5683 0.830542 3.64889 11.4864 3.94063 1.40594 1.06671 7.05806 0.65321 3.12164
93 6.9375 9.98822 0.879698 3.79765 11.725 3.64035 1.42423 1.09286 7.33042 0.658491 3.28574
94 7.0125 8.25104 0.921187 3.97811 11.9804 3.15417 1.44043 1.12999 7.61815 0.670015 3.45635
95 7.0875 5.70463 0.95049 4.33773 12.2648 2.94381 1.45587 1.19807 7.92977 0.682683 3.63392
96 7.1625 4.38642 0.9735 4.52548 12.5679 3.45703 1.4744 1.27828 8.26933 0.693389 3.81811
97 7.2375 3.7884 0.993792 4.723 12.8908 4.10651 1.49686 1.32616 8.62903 0.703873 4.00902
98 7.3125 5.27706 1.02265 4.75801 13.2229 4.82669 1.52381 1.36633 9.00734 0.709595 4.2055
99 7.3875 6.56294 1.05927 4.76622 13.5625 5.1523 1.55318 1.38449 9.39859 0.713545 4.40714
100 7.4625 7.40302 1.10143 4.70228 13.9043 4.4734 1.57919 1.45921 9.81936 0.721505 4.61519
101 7.5375 6.86017 1.14128 4.63508 14.2481 3.57282 1.60039 1.50163 10.2611 0.726277 4.82885
102 7.6125 5.20334 1.17211 4.44464 14.5843 3.137 1.61938 1.52341 10.7182 0.725899 5.04667
103 7.6875 3.8974 1.19567 4.36867 14.9213 3.19761 1.63911 1.51163 11.1808 0.729371 5.26986
104 7.7625 3.24427 1.21566 4.23321 15.2543 3.60708 1.66181 1.54658 11.6634 0.737175 5.49986
105 7.8375 3.03488 1.23472 4.10399 15.5834 4.24881 1.68906 1.57368 12.1639 0.741292 5.73565
106 7.9125 2.85233 1.25298 4.11661 15.9198 4.45861 1.71821 1.57076 12.6731 0.743373 5.97663
107 7.9875 2.59464 1.26991 4.01127 16.2539 4.29319 1.74682 1.5626 13.1893 0.747864 6.2237
108 8.0625 2.30682 1.28524 3.92748 16.5871 3.98352 1.77386 1.49961 13.6941 0.755746 6.47807
109 8.1375 2.17681 1.29998 3.75715 16.9119 3.26572 1.79644 1.45075 14.1915 0.758855 6.73827
110 8.2125 2.62962 1.31811 3.65742 17.2339 3.25071 1.81934 1.44381 14.6958 0.761482 7.00421
111 8.2875 3.11323 1.33998 3.57259 17.5542 2.93073 1.84036 1.47723 15.2211 0.767907 7.2773
112 8.3625 4.08753 1.36921 3.55238 17.8785 2.91905 1.86168 1.45751 15.7489 0.772232 7.55693
113 8.4375 4.84512 1.40448 3.58753 18.2119 3.09367 1.88468 1.4465 16.2821 0.779143 7.84415
114 8.5125 4.75028 1.43968 3.60229 18.5527 3.15846 1.90858 1.4501 16.8262 0.786197 8.13914
115 8.5875 4.96743 1.47714 3.63286 18.9024 3.11977 1.9326 1.45834 17.3831 0.794855 8.44266
116 8.6625 4.99311 1.51545 3.73415 19.2682 3.2873 1.95836 1.47783 17.9573 0.798091 8.75276
117 8.7375 5.24802 1.55642 3.63489 19.6304 3.18342 1.98374 1.48759 18.5453 0.804001 9.07058
118 8.8125 5.24827 1.59809 3.59681 19.995 2.9124 2.00736 1.49821 19.1478 0.809934 9.39628
119 8.8875 5.47475 1.64231 3.60663 20.3669 3.16716 2.03349 1.49947 19.7611 0.819672 9.73152
120 8.9625 5.33404 1.68612 3.55501 20.7397 3.55397 2.0633 1.43872 20.3595 0.832725 10.0779
121 9.0375 5.06378 1.72842 3.60392 21.1239 3.71872 2.09502 1.40783 20.9549 0.845516 10.4355
122 9.1125 5.10223 1.77174 3.61624 21.5159 3.84875 2.1284 1.42166 21.5662 0.859434 10.805
123 9.1875 5.09409 1.81571 3.62513 21.9153 4.04378 2.16404 1.44147 22.1962 0.869395 11.185
124 9.2625 5.50469 1.864 3.63749 22.3227 3.95066 2.19944 1.43814 22.8351 0.87828 11.5752
125 9.3375 6.37703 1.92085 3.52039 22.7234 3.9641 2.23553 1.42754 23.4796 0.886261 11.9753
126 9.4125 6.83003 1.98273 3.4919 23.1272 4.02728 2.27279 1.40259 24.123 0.892063 12.3845
127 9.4875 6.04909 2.03841 3.37773 23.5241 4.01816 2.31056 1.38923 24.7705 0.899013 12.8035
128 9.5625 5.69723 2.09168 3.28874 23.9167 4.00446 2.3488 1.42828 25.4468 0.911498 13.2351
129 9.6375 5.56065 2.14449 3.26843 24.313 4.18347 2.38938 1.39627 26.1183 0.923715 13.6793
130 9.7125 5.29044 2.19552 3.21802 24.7092 3.84578 2.42727 1.37769 26.7912 0.938744 14.1379
131 9.7875 4.97253 2.24423 3.194 25.1086 3.80841 2.46536 1.36942 27.4705 0.95695 14.6126
132 9.8625 4.31698 2.28717 3.13913 25.5072 3.79173 2.50388 1.34158 28.1462 0.972528 15.1024
133 9.9375 4.09939 2.32856 3.14073 25.9121 3.45391 2.5395 1.34515 28.834 0.987343 15.6072
134 10.0125 3.98537 2.36942 3.14074 26.3231 3.51828 2.57633 1.33397 29.5265 0.996564 16.1246
135 10.0875 3.19552 2.40267 3.14016 26.7402 3.44165 2.61291 1.34161 30.2334 1.00221 16.6526
